385,985
385,1060
386,1049
386,1028
386,962
386,971
387,1017
387,836
387,748
388,1058
388,489
389,895
389,828
389,1059
389,1088
389,1097
389,542
389,387
389,342
389,17
390,1049
390,996
390,981
390,955
390,876
390,936
390,907
390,1106
391,869
391,851
391,834
391,895
391,947
391,839
391,1067
391,448
391,194
391,363
392,906
392,882
392,243
392,104
392,71
393,960
393,925
393,916
393,1083
393,493
394,543
394,664
395,148
395,798
395,675
395,38
396,859
396,1247
396,642
396,540
397,832
398,1118
398,1303
398,490
399,802
399,781
399,364
400,851
400,1083
400,1094
400,1109
401,848
401,841
401,208
402,955
402,243
402,203
402,607
403,942
403,1084
403,582
404,1093
404,1114
405,642
405,193
406,858
406,1316
406,643
406,697
407,936
407,662
407,719
409,966
409,1129
409,477
410,1114
411,71
412,851
412,1135
412,1102
412,533
412,535
412,347
412,47
413,1111
413,1132
414,490
415,941
415,1123
415,146
415,799
416,848
416,859
416,20
416,812
416,660
417,867
417,1149
417,1335
417,450
418,957
419,961
420,860
420,540
420,391
420,660
421,188
421,75
422,974
422,851
422,113
423,1103
423,1119
423,786
424,948
424,968
424,1349
424,494
425,872
425,1152
425,491
425,733
426,1123
426,643
426,20
426,674
427,986
427,980
427,858
427,543
427,359
428,243
429,374
430,758
432,868
432,1133
432,541
432,527
432,533
432,535
432,201
433,967
433,880
433,519
433,451
433,788
433,370
433,204
433,221
434,957
434,1144
434,349
434,287
434,718
435,1137
435,182
436,1154
437,985
437,991
438,858
438,871
438,642
438,541
438,541
438,117
438,142
438,834
438,45
440,965
440,866
440,880
440,1162
440,1141
440,492
440,492
441,886
441,1171
441,541
442,551
443,876
444,1145
444,348
445,968
445,980
445,1123
445,288
445,369
446,999
446,1147
446,639
446,142
447,893
447,490
447,541
447,241
447,178
447,658
447,477
448,534
448,528
448,521
448,519
449,997
449,396
449,23
449,841
450,218
451,348
452,1171
453,893
453,715
454,981
454,1001
454,641
454,697
455,882
456,979
456,142
457,1152
457,1007
457,900
457,541
457,810
458,866
458,490
458,74
458,200
458,46
458,1131
459,1176
459,1164
459,1130
459,552
459,1111
459,1139
459,1152
459,1155
459,1161
460,541
460,125
460,147
460,1124
460,1135
461,901
461,490
461,670
461,1101
461,1103
461,1172
461,1332
462,287
462,174
462,25
462,1313
462,1322
462,1338
463,1112
463,1306
463,1333
463,996
463,891
463,1090
463,1179
464,1106
464,1365
464,1349
464,1012
464,887
464,349
464,697
464,1086
464,1287
464,1287
464,1300
464,1349
465,1317
465,989
465,541
465,240
465,27
465,377
465,1358
466,1378
466,1287
466,453
466,1190
467,1186
467,1390
467,641
467,74
467,758
467,1369
468,1083
468,886
468,1378
469,1191
469,1270
469,489
469,658
469,1076
470,1063
470,541
470,852
470,1066
470,1067
470,1266
470,1390
471,910
471,735
471,1043
471,1054
471,1054
471,1263
472,1054
472,1252
472,784
472,181
472,1035
472,1401
472,1409
473,1404
473,193
473,1227
473,1232
473,1240
473,1248
474,1034
474,992
474,902
474,892
474,27
474,1023
475,1197
475,1020
475,1005
475,1000
475,801
475,579
475,1020
476,1005
476,1016
476,1421
477,917
477,1190
478,1218
478,1425
478,906
478,142
478,697
478,995
478,1426
479,1231
479,910
479,826
479,1212
480,898
480,473
480,988
480,1208
480,1432
481,896
481,973
481,978
482,1201
482,490
482,1203
482,1442
483,977
483,924
483,287
484,1443
484,907
484,49
484,966
484,1200
484,1445
485,492
485,488
485,771
485,954
486,637
486,165
486,369
487,954
487,901
487,1455
488,351
488,237
488,658
489,928
489,78
489,27
490,640
490,713
490,945
491,1198
492,921
492,490
492,395
492,1200
493,868
493,571
494,289
494,671
494,758
494,142
494,933
494,952
495,942
495,235
495,129
495,942
496,837
497,907
497,366
498,931
500,909
500,214
500,50
501,453
501,187
502,351
502,379
502,1200
503,918
503,935
503,395
504,1192
504,926
504,162
504,26
506,806
506,912
506,486
507,798
507,640
508,523
509,817
509,818
510,787
510,925
510,818
510,638
510,827
511,837
511,489
511,571
511,800
511,844
511,922
511,1192
511,1190
512,793
513,289
513,881
515,850
515,697
515,369
515,780
515,855
516,1180
516,495
517,774
517,129
517,82
517,708
517,774
518,861
518,917
519,1169
519,491
519,866
520,489
520,766
521,651
521,872
521,1176
521,1171
522,1161
522,350
522,1161
523,877
523,26
523,557
523,880
524,232
524,285
524,922
525,737
525,473
526,640
526,181
527,762
528,761
528,638
528,452
528,888
530,396
530,206
531,287
531,366
531,141
531,922
532,1148
532,83
532,597
532,1150
533,640
533,347
534,60
535,886
535,895
536,901
536,922
536,491
536,762
536,1145
537,765
537,1136
537,84
537,1134
538,772
538,348
538,168
538,902
538,836
539,666
540,795
540,809
540,129
540,194
540,805
540,805
540,814
541,785
541,1122
541,910
541,396
541,797
542,822
542,922
542,788
542,957
543,153
543,1114
544,831
544,776
544,826
544,913
544,854
545,769
545,923
545,996
545,1012
545,944
546,1104
546,30
546,454
546,831
546,925
546,937
546,998
546,1104
547,934
547,1089
547,844
547,982
547,986
547,1006
547,1010
548,760
548,847
548,958
548,976
548,1073
548,952
548,1092
549,1036
549,490
549,719
549,847
549,965
549,971
549,976
549,1087
549,1079
549,1072
549,1064
549,1060
549,1059
549,1054
549,1047
550,863
550,1055
550,489
550,985
550,1038
550,1034
550,1031
550,1027
550,1019
550,1015
551,1012
552,448
552,698
552,751
552,749
554,1019
554,866
554,345
554,276
554,870
555,745
555,144
556,1003
557,874
558,852
558,875
559,635
559,736
559,858
559,1006
560,861
560,1000
561,347
561,347
561,226
561,51
561,736
562,863
562,373
562,881
563,629
563,490
563,276
563,692
563,986
564,129
564,32
564,569
565,809
565,177
565,170
566,886
567,974
568,982
568,875
568,876
569,867
569,444
569,151
569,969
570,800
570,732
570,394
570,343
571,528
571,163
571,200
571,889
572,962
573,817
573,969
573,893
573,629
573,537
575,523
575,530
575,87
575,881
576,880
576,490
576,533
576,726
576,956
576,893
577,949
577,938
578,925
578,911
578,902
579,933
579,922
579,913
580,538
580,892
581,800
581,889
581,900
581,650
582,723
583,537
583,632
583,393
583,32
584,480
584,221
585,808
585,722
585,520
586,515
586,373
587,903
588,924
588,335
588,700
589,910
589,358
589,912
592,438
592,718
592,922
593,542
594,920
594,486
594,88
594,375
594,927
595,717
595,943
595,626
595,338
595,336
595,270
595,660
597,717
598,52
599,957
599,510
599,480
599,546
599,940
599,940
600,942
601,509
601,472
601,940
601,967
602,509
602,649
603,972
603,539
604,193
604,589
604,975
605,949
605,682
606,983
606,129
606,198
606,948
607,877
607,889
607,485
607,541
607,269
607,32
608,839
608,842
608,868
609,993
609,548
609,212
609,982
610,353
610,895
611,622
612,903
612,712
612,866
612,995
613,715
613,690
613,949
615,432
616,956
616,335
616,31
617,1002
617,548
617,660
617,908
617,1005
618,618
618,369
619,864
619,129
620,505
622,548
622,683
622,956
623,176
624,868
625,914
625,959
625,997
625,872
626,550
626,449
626,956
626,1315
627,615
627,478
627,484
627,91
627,176
628,266
629,1315
629,1335
629,504
629,550
629,191
629,910
629,1000
630,837
630,879
630,485
630,383
630,49
630,1325
631,716
631,1359
631,1380
631,1322
631,1344
631,992
631,1302
631,1334
632,616
632,206
633,906
633,890
633,1343
633,1356
633,1358
634,898
634,885
635,1297
635,1373
635,478
635,616
635,333
635,129
635,717
635,1288
636,640
637,955
637,425
637,989
638,806
638,978
638,616
638,160
638,717
639,671
639,363
640,1386
640,508
640,956
642,1279
642,1402
642,1289
642,330
643,550
643,717
643,977
643,1276
643,1276
644,503
644,262
645,91
645,718
645,973
646,378
646,691
646,637
647,205
647,363
648,795
648,478
648,129
649,956
649,1263
649,1422
649,1262
650,555
650,482
650,327
650,951
651,609
652,812
652,508
652,26
652,966
652,966
653,963
654,721
654,1404
654,946
655,552
655,609
655,466
656,1249
656,1289
656,555
656,532
657,1433
657,947
659,1326
659,507
659,655
659,1249
660,798
660,1376
660,634
661,1317
661,1318
661,472
662,1351
662,480
662,503
662,352
662,1230
663,901
663,1419
663,43
664,942
664,878
664,977
664,1236
664,601
664,254
664,900
664,976
665,908
665,555
665,720
665,936
665,926
665,919
665,894
665,1227
666,805
666,1296
666,470
666,886
667,928
667,950
667,915
667,989
667,24
668,872
668,924
668,1221
668,1339
668,605
668,372
668,442
668,171
668,721
668,899
668,980
669,893
669,322
669,896
669,983
670,503
670,129
670,181
670,875
670,1221
671,905
671,883
671,938
671,1306
671,889
671,952
672,731
672,956
672,990
673,1360
673,200
673,724
673,867
674,1209
674,1437
674,1393
675,954
675,963
675,1197
675,552
675,180
676,972
676,871
676,999
676,503
676,91
676,973
677,851
677,884
677,1129
677,1308
677,1217
677,861
677,1206
678,983
678,469
678,477
678,418
678,678
678,735
678,1001
678,1102
679,1308
679,1385
679,327
679,159
680,1184
680,878
680,1197
681,1109
681,1121
681,1017
681,1136
682,1071
682,1167
682,599
682,554
682,23
682,532
683,859
683,1014
683,1106
683,1449
683,1151
683,1316
683,1226
683,504
683,247
683,704
683,532
683,516
683,343
683,868
683,1029
683,1185
684,872
684,1136
684,1357
684,1409
684,247
684,855
684,1083
684,1170
685,992
685,1048
685,198
685,740
685,867
685,991
685,1044
686,834
686,1082
686,861
686,1062
687,744
687,999
687,1027
687,1036
687,1060
687,332
687,169
687,852
688,848
689,1446
689,995
690,1004
690,847
690,556
690,624
690,668
690,745
690,844
691,842
691,1323
691,1233
691,557
692,1207
692,363
693,863
693,1217
693,597
693,129
693,181
693,855
694,809
694,939
694,344
694,938
695,932
695,1199
695,660
695,943
695,1180
695,1180
696,997
696,963
696,1237
696,559
696,679
696,437
696,752
696,846
696,833
697,794
697,756
697,912
697,856
697,822
697,472
697,645
697,823
697,826
697,912
697,918
697,920
698,779
698,909
698,835
698,955
698,314
698,456
698,758
699,503
699,620
699,787
699,782
699,779
699,959
700,1328
700,1328
700,1201
700,1204
700,1390
700,557
700,827
700,1179
701,897
701,29
701,806
701,812
701,818
701,900
702,884
702,1243
702,1225
702,591
702,765
702,777
702,798
702,969
703,984
703,973
703,1193
703,888
703,896
703,973
704,878
704,982
704,991
705,983
705,596
705,532
705,883
705,1179
706,1219
706,468
706,564
707,1413
707,359
708,1341
708,408
708,309
708,237
709,775
709,563
709,502
709,503
709,717
711,236
711,521
712,1349
712,1213
712,578
712,571
712,468
712,1176
713,1255
713,128
713,33
714,992
714,870
714,1238
714,468
714,589
714,663
714,167
714,873
714,875
715,771
715,1211
715,1208
715,1211
715,503
715,569
716,1193
716,1362
716,1258
716,173
716,775
717,1366
717,1217
717,580
718,1228
718,502
718,179
719,858
719,1252
719,713
719,538
719,1175
720,780
720,306
720,990
720,1175
721,996
722,1176
722,1371
722,1253
722,605
722,673
722,863
722,864
723,787
723,332
723,835
724,806
724,850
724,1229
724,502
724,503
724,353
724,128
724,791
724,814
724,825
724,846
724,851
724,1171
725,836
725,822
725,1392
725,796
725,800
725,1005
725,1005
726,1416
726,1413
727,1008
727,1374
727,1267
727,1020
727,1156
728,1228
728,192
728,1154
729,1204
729,1440
729,403
729,610
729,450
729,1148
729,1165
730,1379
730,658
730,1032
731,1032
731,1156
731,1264
731,1229
731,995
731,549
731,1040
731,1040
732,1254
732,1234
732,1234
732,1218
733,1424
733,160
733,794
733,1049
733,1052
734,1385
734,1275
734,423
734,1060
735,825
735,1240
735,719
735,1063
736,1215
736,1245
736,1144
737,1236
737,468
737,1080
737,1080
738,1052
738,468
738,300
738,192
739,1076
739,503
739,40
739,320
739,1134
739,1137
740,1105
740,1219
740,171
740,1091
740,1096
740,1108
740,1112
741,1125
741,641
741,1122
743,1222
743,1448
743,561
743,321
744,1092
744,1067
744,1177
744,570
745,1173
745,1266
745,773
745,126
746,1094
746,1401
746,1289
746,1282
746,470
746,426
746,527
747,1237
747,1246
747,1268
747,584
748,1226
748,1436
748,163
749,1072
749,1246
749,697
750,1062
750,1078
750,465
752,1097
752,657
753,1270
753,392
753,593
754,1408
754,1297
754,757
754,503
754,508
754,1016
755,1232
755,507
756,1108
756,1251
756,1259
756,652
757,42
757,538
758,1080
758,1306
758,746
758,340
758,649
758,633
758,161
759,291
760,1265
761,1065
761,1198
761,1415
761,1289
761,1287
761,554
762,1301
763,1238
763,43
763,678
763,671
763,606
764,1082
764,1419
764,192
764,954
765,1073
765,910
766,1196
766,733
766,126
767,1073
767,1114
767,1099
767,1199
767,1425
767,1317
767,499
767,898
767,422
768,1103
768,1247
768,861
768,532
768,617
769,1283
769,192
769,172
770,1087
770,695
771,1122
771,1124
771,1105
771,1458
771,728
771,473
771,501
771,945
772,1077
772,1320
772,987
772,668
773,475
773,1026
774,1111
774,1286
774,1292
774,336
774,859
774,957
774,592
774,162
775,1096
775,1257
775,1433
775,1318
775,1300
775,546
775,624
777,1277
777,779
778,1081
778,488
778,817
779,1267
779,1327
779,485
779,382
779,660
780,299
781,1306
781,592
781,313
782,1270
782,982
783,1270
783,1280
783,710
783,554
783,559
784,1216
784,1331
784,485
784,491
785,1298
785,579
785,437
785,550
786,1126
786,1446
786,46
786,615
787,283
787,786
787,590
788,1448
789,1108
789,1091
789,700
790,1300
790,1292
790,757
790,644
790,669
791,1117
791,379
791,862
791,853
792,1102
792,643
792,186
794,1133
794,884
795,1457
795,1340
796,1139
796,1287
796,1319
796,703
796,1033
796,419
796,561
797,127
797,833
797,526
797,319
798,1116
798,941
798,929
798,917
798,106
799,1098
799,1230
799,1311
799,602
801,1094
801,1289
801,696
801,813
801,106
802,1141
802,1347
802,330
802,630
803,1357
803,627
803,597
803,584
804,1138
804,954
804,651
804,544
805,1095
805,1326
805,280
806,1142
806,554
807,1292
807,1315
807,607
807,293
807,170
808,1333
809,192
809,566
810,1110
810,723
811,373
811,1026
811,577
811,630
812,1123
812,1132
812,1106
812,1244
812,1365
812,1313
812,1365
812,1303
812,747
812,791
813,1324
813,48
813,436
814,130
815,1298
815,675
816,1336
816,456
816,162
818,1348
818,1331
818,1361
818,108
819,326
819,976
819,589
819,525
820,635
820,634
821,1107
821,279
822,1154
822,1343
822,1048
823,1123
823,1371
823,1378
823,671
824,1155
824,1120
824,1376
824,110
825,758
825,576
826,1153
826,1308
826,668
826,549
827,1136
827,133
828,192
829,1255
830,1314
830,48
830,48
830,721
831,1341
831,1332
832,1115
832,1126
832,1354
833,1389
833,406
833,294
835,1136
835,1062
835,903
836,855
837,1391
837,430
838,1118
838,1325
838,1348
838,828
838,305
839,1147
839,1369
839,371
839,689
839,939
840,1396
840,1367
840,1351
840,963
840,108
841,1146
841,279
841,1010
841,626
842,1165
842,1387
842,660
842,174
843,1267
843,1329
843,1052
844,287
845,1168
845,1332
845,1364
845,524
846,1171
846,1400
847,428
848,1131
848,1143
848,1346
848,1395
848,661
848,48
848,450
848,619
849,1396
850,1276
850,680
850,707
852,1339
852,1371
852,493
852,160
852,178
853,1422
853,323
853,1050
854,1129
854,1386
854,596
854,166
855,1135
855,782
856,1132
856,1377
856,1397
857,1175
857,1394
857,398
858,1157
858,1282
858,1344
858,450
860,1347
860,1369
860,1355
860,1079
860,112
861,1356
861,559
862,366
862,192
862,700
863,1140
863,1169
863,272
864,1419
864,650
864,134
864,174
865,1181
865,47
865,112
866,1412
868,112
869,1151
869,1405
869,272
869,286
870,1190
870,1404
870,1390
871,1140
871,1291
871,743
872,1374
873,1189
874,1426
874,1380
874,1406
874,656
874,688
874,482
874,114
875,557
876,1171
876,1362
876,1428
876,616
877,323
877,589
878,941
879,1147
879,882
879,921
879,966
880,1297
880,1373
881,1407
881,452
882,1191
882,194
882,721
883,1155
883,1177
883,1421
883,1383
883,1412
883,856
883,112
884,1400
884,134
884,997
885,1415
887,1372
887,359
888,1202
888,1443
888,1380
888,827
888,510
889,1154
889,1020
890,271
890,44
890,158
891,1400
891,1388
891,393
892,1414
892,1385
892,318
892,808
894,1161
894,1453
894,1432
894,1391
895,1203
895,1196
895,1311
895,1408
895,453
896,1212
896,1168
896,1379
897,1393
897,294
898,1212
898,1383
898,648
898,622
899,1193
899,1179
899,1107
900,1160
900,136
901,1424
901,1052
902,1402
902,661
904,1184
904,935
905,958
905,621
906,1171
906,1166
906,693
906,789
906,1059
906,586
907,1171
907,1399
907,40
907,282
908,912
909,1413
910,1327
910,1434
910,269
912,194
912,991
913,1397
913,1416
914,1218
914,357
914,1071
914,113
915,862
916,1170
916,1333
916,1399
916,1425
916,611
917,654
917,499
918,641
918,685
918,1071
919,1225
919,1210
919,312
919,285
920,1187
920,1406
920,1403
920,134
920,765
921,1192
922,635
922,118
923,1178
924,1181
924,38
924,1011
925,1343
925,1417
926,177
928,1413
928,1126
928,452
929,293
931,1203
931,112
932,1231
932,1233
932,411
933,829
933,1034
933,175
934,1186
934,1429
934,268
935,132
937,739
937,645
938,1431
938,1351
938,1043
939,1433
939,635
939,468
940,1226
940,1206
940,619
940,157
941,1197
941,1215
941,1419
941,312
941,136
942,1237
942,1249
942,1394
942,1333
942,1323
942,1312
942,1295
942,1280
942,1260
942,1244
942,664
942,388
943,1400
943,1273
943,34
944,1239
944,1365
944,1345
944,195
945,1236
945,1374
945,1385
945,1379
945,1060
945,604
945,453
945,531
945,178
946,1213
946,1356
947,967
948,1199
948,1259
948,911
949,1299
949,1317
949,1334
949,796
949,939
950,1243
950,356
951,1272
953,656
954,1202
954,1452
954,1004
954,110
955,35
956,1194
956,1351
956,1140
956,708
956,855
957,572
958,268
960,1201
960,1418
960,1405
960,1300
960,633
961,1319
961,1279
961,615
962,1196
962,1252
962,1095
963,1433
963,650
963,1041
963,462
963,281
964,1449
964,1388
964,134
965,1231
965,1273
966,1211
967,1206
967,465
967,384
968,1239
968,1460
969,771
970,37
971,1232
971,1359
971,1330
971,198
971,295
973,1439
974,1296
975,1267
975,1250
975,685
976,1242
976,1307
976,1373
976,631
976,393
976,177
977,626
977,268
978,1284
978,135
979,1259
979,1238
979,311
979,38
979,642
980,1411
980,1124
980,282
980,111
981,1298
981,1386
981,809
981,554
982,1219
982,1337
982,1350
982,741
982,592
983,1224
983,1449
985,357
985,182
986,135
986,983
987,1422
987,110
988,1228
988,1158
988,1024
988,403
988,158
988,110
989,1279
989,1315
989,269
989,1044
989,941
991,914
991,379
991,583
991,145
992,1277
992,1435
992,1381
993,1381
993,629
993,893
994,39
994,1071
996,1214
996,1242
996,1336
996,865
997,1412
997,1456
997,204
998,1439
998,1310
998,1140
999,1341
1000,1264
1000,1374
1000,314
1000,380
1001,1235
1001,1260
1001,1271
1001,303
1002,1269
1003,1287
1003,1261
1003,1403
1003,1392
1003,831
1003,605
1004,1316
1004,621
1004,271
1004,534
1005,1229
1005,1305
1005,1362
1005,136
1006,1240
1006,1430
1006,1110
1006,284
1007,1314
1007,1441
1009,42
1011,1232
1011,1259
1011,1385
1011,688
1013,1222
